"Hora","dia","consumo_mwh","mes","mes_nombre","fecha","hora_inicio","dia_semana","dia_semana_num","es_fin_semana","es_semana_laboral","es_viernes","estacion","es_ciclo_escolar_activo","es_feriado","tipo_dia","periodo_dia","mes_factor","dia_semana_factor"
"PROMEDIO",3,77.1206670380176,2,"FEBRERO",2023-02-03,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"PROMEDIO",4,56.6445911109827,2,"FEBRERO",2023-02-04,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"PROMEDIO",5,13.8132970333333,2,"FEBRERO",2023-02-05,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"PROMEDIO",6,61.8827648548341,2,"FEBRERO",2023-02-06,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"PROMEDIO",7,78.2907409069027,2,"FEBRERO",2023-02-07,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"PROMEDIO",8,78.3463987197177,2,"FEBRERO",2023-02-08,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"PROMEDIO",9,78.3257066517656,2,"FEBRERO",2023-02-09,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"PROMEDIO",10,95.5884626731868,2,"FEBRERO",2023-02-10,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"PROMEDIO",11,89.1947287213478,2,"FEBRERO",2023-02-11,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"PROMEDIO",12,33.2585033865072,2,"FEBRERO",2023-02-12,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"PROMEDIO",13,54.6861471658003,2,"FEBRERO",2023-02-13,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"PROMEDIO",14,145.768898292083,2,"FEBRERO",2023-02-14,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"PROMEDIO",15,98.116100165503,2,"FEBRERO",2023-02-15,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"PROMEDIO",16,99.8922869322607,2,"FEBRERO",2023-02-16,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"PROMEDIO",17,95.4530133261725,2,"FEBRERO",2023-02-17,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"PROMEDIO",18,41.1130125031321,2,"FEBRERO",2023-02-18,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"PROMEDIO",19,20.7602014683333,2,"FEBRERO",2023-02-19,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"PROMEDIO",20,59.0210974722988,2,"FEBRERO",2023-02-20,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"PROMEDIO",21,93.1263475527886,2,"FEBRERO",2023-02-21,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"PROMEDIO",22,117.446078149821,2,"FEBRERO",2023-02-22,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"PROMEDIO",23,127.826267022194,2,"FEBRERO",2023-02-23,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"PROMEDIO",24,78.1538346169387,2,"FEBRERO",2023-02-24,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"PROMEDIO",25,122.549574640659,2,"FEBRERO",2023-02-25,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"PROMEDIO",26,97.0919209529003,2,"FEBRERO",2023-02-26,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"PROMEDIO",27,94.6606783507963,2,"FEBRERO",2023-02-27,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"PROMEDIO",28,125.04106034996,2,"FEBRERO",2023-02-28,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MINIMO",1,76.6436365087943,2,"FEBRERO",2023-02-01,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MINIMO",2,76.8218042606019,2,"FEBRERO",2023-02-02,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MINIMO",3,76.7580555296118,2,"FEBRERO",2023-02-03,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MINIMO",4,11.59561836,2,"FEBRERO",2023-02-04,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MINIMO",5,10.61210716,2,"FEBRERO",2023-02-05,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MINIMO",6,10.62632602,2,"FEBRERO",2023-02-06,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MINIMO",7,78.0562353016449,2,"FEBRERO",2023-02-07,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MINIMO",8,78.183925412253,2,"FEBRERO",2023-02-08,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MINIMO",9,78.1407919140569,2,"FEBRERO",2023-02-09,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MINIMO",10,77.9441441921599,2,"FEBRERO",2023-02-10,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MINIMO",11,78.113235585519,2,"FEBRERO",2023-02-11,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MINIMO",12,12.56230277,2,"FEBRERO",2023-02-12,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MINIMO",13,12.18262159,2,"FEBRERO",2023-02-13,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MINIMO",14,111.805562,2,"FEBRERO",2023-02-14,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MINIMO",15,77.5940226840239,2,"FEBRERO",2023-02-15,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MINIMO",16,77.6287863742561,2,"FEBRERO",2023-02-16,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MINIMO",17,77.6020626616852,2,"FEBRERO",2023-02-17,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MINIMO",18,12.22405944,2,"FEBRERO",2023-02-18,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MINIMO",19,11.74436936,2,"FEBRERO",2023-02-19,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MINIMO",20,11.71817508,2,"FEBRERO",2023-02-20,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MINIMO",21,77.6214106096158,2,"FEBRERO",2023-02-21,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MINIMO",22,77.6792840069589,2,"FEBRERO",2023-02-22,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MINIMO",23,77.647474986327,2,"FEBRERO",2023-02-23,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MINIMO",24,77.6378175373834,2,"FEBRERO",2023-02-24,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MINIMO",25,77.6358241779078,2,"FEBRERO",2023-02-25,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MINIMO",26,11.95460805,2,"FEBRERO",2023-02-26,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MINIMO",27,77.6608544293579,2,"FEBRERO",2023-02-27,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MINIMO",28,77.9105846022573,2,"FEBRERO",2023-02-28,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MAXIMO",1,117.1065581,2,"FEBRERO",2023-02-01,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MAXIMO",2,77.2587892,2,"FEBRERO",2023-02-02,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MAXIMO",3,82.1153374646923,2,"FEBRERO",2023-02-03,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MAXIMO",4,82.2072840426219,2,"FEBRERO",2023-02-04,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MAXIMO",5,20.01723488,2,"FEBRERO",2023-02-05,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MAXIMO",6,83.7287953796576,2,"FEBRERO",2023-02-06,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MAXIMO",7,78.4916146784531,2,"FEBRERO",2023-02-07,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MAXIMO",8,78.4881125314645,2,"FEBRERO",2023-02-08,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MAXIMO",9,78.5036346453579,2,"FEBRERO",2023-02-09,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MAXIMO",10,122.05022507,2,"FEBRERO",2023-02-10,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MAXIMO",11,118.380054,2,"FEBRERO",2023-02-11,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MAXIMO",12,86.836984777823,2,"FEBRERO",2023-02-12,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MAXIMO",13,113.28035327,2,"FEBRERO",2023-02-13,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MAXIMO",14,355.93013753,2,"FEBRERO",2023-02-14,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MAXIMO",15,101.77880349,2,"FEBRERO",2023-02-15,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MAXIMO",16,101.8268002,2,"FEBRERO",2023-02-16,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MAXIMO",17,117.59043663,2,"FEBRERO",2023-02-17,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MAXIMO",18,98.2537069,2,"FEBRERO",2023-02-18,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MAXIMO",19,76.95287212,2,"FEBRERO",2023-02-19,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MAXIMO",20,83.1666568655501,2,"FEBRERO",2023-02-20,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MAXIMO",21,131.71178826,2,"FEBRERO",2023-02-21,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"MAXIMO",22,131.52766873,2,"FEBRERO",2023-02-22,NA,"miércoles",3,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","miércoles"
"MAXIMO",23,166.52777674,2,"FEBRERO",2023-02-23,NA,"jueves",4,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","jueves"
"MAXIMO",24,78.64394518,2,"FEBRERO",2023-02-24,NA,"viernes",5,FALSE,FALSE,TRUE,"Verano",TRUE,FALSE,"Viernes",NA,"FEBRERO","viernes"
"MAXIMO",25,163.48877089,2,"FEBRERO",2023-02-25,NA,"sábado",6,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","sábado"
"MAXIMO",26,125.95477045,2,"FEBRERO",2023-02-26,NA,"domingo",7,TRUE,FALSE,FALSE,"Verano",TRUE,FALSE,"Fin de Semana",NA,"FEBRERO","domingo"
"MAXIMO",27,123.37746251,2,"FEBRERO",2023-02-27,NA,"lunes",1,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","lunes"
"MAXIMO",28,166.89522106,2,"FEBRERO",2023-02-28,NA,"martes",2,FALSE,TRUE,FALSE,"Verano",TRUE,FALSE,"Semana Laboral",NA,"FEBRERO","martes"
"0",1,121.01616433,3,"MARZO",2023-03-01,0,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"0",2,77.6615073946383,3,"MARZO",2023-03-02,0,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"0",3,77.6206286311963,3,"MARZO",2023-03-03,0,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"0",4,120.2810749,3,"MARZO",2023-03-04,0,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"0",5,100.56656491,3,"MARZO",2023-03-05,0,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"0",6,115.74772334,3,"MARZO",2023-03-06,0,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"0",7,108.491077926115,3,"MARZO",2023-03-07,0,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
"0",8,108.554222705348,3,"MARZO",2023-03-08,0,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"0",9,108.386869948553,3,"MARZO",2023-03-09,0,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"0",10,108.401952627935,3,"MARZO",2023-03-10,0,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"0",11,129.687853298964,3,"MARZO",2023-03-11,0,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"0",12,108.352770418313,3,"MARZO",2023-03-12,0,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"0",13,108.318267275834,3,"MARZO",2023-03-13,0,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"0",14,108.331498200023,3,"MARZO",2023-03-14,0,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
"0",15,110.53511156,3,"MARZO",2023-03-15,0,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"0",16,77.7038692793764,3,"MARZO",2023-03-16,0,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"0",17,108.291746447045,3,"MARZO",2023-03-17,0,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"0",18,108.2266049312,3,"MARZO",2023-03-18,0,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"0",19,129.498759353679,3,"MARZO",2023-03-19,0,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"0",20,35.77048304,3,"MARZO",2023-03-20,0,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"0",21,77.6719186188968,3,"MARZO",2023-03-21,0,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
"0",22,117.832504656701,3,"MARZO",2023-03-22,0,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"0",23,77.6654852459931,3,"MARZO",2023-03-23,0,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"0",24,108.246695410202,3,"MARZO",2023-03-24,0,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"0",25,108.242460261158,3,"MARZO",2023-03-25,0,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"0",26,108.26341775826,3,"MARZO",2023-03-26,0,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"0",27,77.661906039823,3,"MARZO",2023-03-27,0,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"0",28,124.92698775,3,"MARZO",2023-03-28,0,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
"0",29,108.294971476846,3,"MARZO",2023-03-29,0,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"0",30,108.250397976914,3,"MARZO",2023-03-30,0,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"0",31,77.6555765698768,3,"MARZO",2023-03-31,0,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"4.1666666666666699E-2",1,121.01616433,3,"MARZO",2023-03-01,4,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"4.1666666666666699E-2",2,77.6615073946383,3,"MARZO",2023-03-02,4,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"4.1666666666666699E-2",3,77.6206286311963,3,"MARZO",2023-03-03,4,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"4.1666666666666699E-2",4,120.2810749,3,"MARZO",2023-03-04,4,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"4.1666666666666699E-2",5,77.6309127235187,3,"MARZO",2023-03-05,4,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"4.1666666666666699E-2",6,115.74772334,3,"MARZO",2023-03-06,4,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"4.1666666666666699E-2",7,108.491077926115,3,"MARZO",2023-03-07,4,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
"4.1666666666666699E-2",8,108.554222705348,3,"MARZO",2023-03-08,4,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"4.1666666666666699E-2",9,108.386869948553,3,"MARZO",2023-03-09,4,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"4.1666666666666699E-2",10,77.8151514491229,3,"MARZO",2023-03-10,4,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"4.1666666666666699E-2",11,129.687853298964,3,"MARZO",2023-03-11,4,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"4.1666666666666699E-2",12,117.927177946289,3,"MARZO",2023-03-12,4,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"4.1666666666666699E-2",13,108.318267275834,3,"MARZO",2023-03-13,4,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"4.1666666666666699E-2",14,108.331498200023,3,"MARZO",2023-03-14,4,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
"4.1666666666666699E-2",15,110.53511156,3,"MARZO",2023-03-15,4,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"4.1666666666666699E-2",16,77.7038692793764,3,"MARZO",2023-03-16,4,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"4.1666666666666699E-2",17,108.291746447045,3,"MARZO",2023-03-17,4,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"4.1666666666666699E-2",18,117.789864061356,3,"MARZO",2023-03-18,4,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"4.1666666666666699E-2",19,129.498759353679,3,"MARZO",2023-03-19,4,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"4.1666666666666699E-2",20,17.98429239,3,"MARZO",2023-03-20,4,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"4.1666666666666699E-2",21,77.6719186188968,3,"MARZO",2023-03-21,4,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
"4.1666666666666699E-2",22,77.6677537725563,3,"MARZO",2023-03-22,4,"miércoles",3,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","miércoles"
"4.1666666666666699E-2",23,77.6654852459931,3,"MARZO",2023-03-23,4,"jueves",4,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","jueves"
"4.1666666666666699E-2",24,108.246695410202,3,"MARZO",2023-03-24,4,"viernes",5,FALSE,FALSE,TRUE,"Primavera",TRUE,FALSE,"Viernes","Madrugada","MARZO","viernes"
"4.1666666666666699E-2",25,108.242460261158,3,"MARZO",2023-03-25,4,"sábado",6,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","sábado"
"4.1666666666666699E-2",26,77.6693745181749,3,"MARZO",2023-03-26,4,"domingo",7,TRUE,FALSE,FALSE,"Primavera",TRUE,FALSE,"Fin de Semana","Madrugada","MARZO","domingo"
"4.1666666666666699E-2",27,77.661906039823,3,"MARZO",2023-03-27,4,"lunes",1,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","lunes"
"4.1666666666666699E-2",28,124.34681921,3,"MARZO",2023-03-28,4,"martes",2,FALSE,TRUE,FALSE,"Primavera",TRUE,FALSE,"Semana Laboral","Madrugada","MARZO","martes"
